21.05.2023 9:52:42	100	SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:27:31		SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:41:26	100	SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:45:47		SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:49:56	100	SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:56:46	100	SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 10:59:41	100	SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 11:03:09		SG5G- W		15	0,00	0,00	0,00	0,00
21.05.2023 11:11:32	100	SG5G- W		15	0,00	0,00	0,00	0,00
